delta,replicate,loss,accuracy,n_train,sigma2
0.5,7,0.7860959541219722,0.7306501547987616,4009,0.00010526611387758448
0.5,8,0.7803413735934026,0.7234262125902993,4009,0.00010526611387758448
0.5,9,0.7808935875976402,0.7316821465428277,4009,0.00010526611387758448
0.5,10,0.7895801261253803,0.7254901960784313,4009,0.00010526611387758448
0.5,11,0.7875338986367025,0.7213622291021672,4009,0.00010526611387758448
0.5,12,0.7956064044403709,0.7316821465428277,4009,0.00010526611387758448
0.5,13,0.7745032035356935,0.7347781217750258,4009,0.00010526611387758448
0.5,14,0.7720873424996245,0.7285861713106295,4009,0.00010526611387758448
0.5,15,0.8036768661640592,0.7306501547987616,4009,0.00010526611387758448
0.5,16,0.7895113239047303,0.7347781217750258,4009,0.00010526611387758448
0.5,17,0.7931326971510401,0.7265221878224974,4009,0.00010526611387758448
0.5,18,0.7774289160653461,0.7234262125902993,4009,0.00010526611387758448
0.5,19,0.7930566196048096,0.7234262125902993,4009,0.00010526611387758448
0.5,20,0.7702925690594452,0.7244582043343654,4009,0.00010526611387758448
0.5,21,0.775656992692623,0.7265221878224974,4009,0.00010526611387758448
0.5,22,0.790714142375747,0.7254901960784313,4009,0.00010526611387758448
0.5,23,0.7838636536475125,0.7285861713106295,4009,0.00010526611387758448
0.5,24,0.7828942077922729,0.7192982456140351,4009,0.00010526611387758448
0.5,25,0.8009669983020203,0.718266253869969,4009,0.00010526611387758448
0.5,26,0.7719856169946516,0.7265221878224974,4009,0.00010526611387758448
0.5,27,0.796591358009391,0.7265221878224974,4009,0.00010526611387758448
0.5,28,0.8064948994285072,0.7254901960784313,4009,0.00010526611387758448
0.5,29,0.7939442152421381,0.7285861713106295,4009,0.00010526611387758448
