delta,replicate,loss,accuracy,n_train,sigma2
0.0,0,0.776822729793269,0.7502579979360166,8016,2.2519261829665305e-06
0.0,1,0.7741603263685483,0.7512899896800825,8016,2.2519261829665305e-06
0.0,2,0.7778581016136987,0.7512899896800825,8016,2.2519261829665305e-06
0.0,3,0.7756023436598911,0.7492260061919505,8016,2.2519261829665305e-06
0.0,4,0.7747491300158191,0.7523219814241486,8016,2.2519261829665305e-06
0.0,5,0.7762375802063651,0.7512899896800825,8016,2.2519261829665305e-06
0.0,6,0.7755375668616464,0.7502579979360166,8016,2.2519261829665305e-06
0.0,7,0.7791876997487754,0.7512899896800825,8016,2.2519261829665305e-06
0.0,8,0.7764010039053425,0.7502579979360166,8016,2.2519261829665305e-06
0.0,9,0.774245426172816,0.7533539731682146,8016,2.2519261829665305e-06
0.0,10,0.7755728491497027,0.7461300309597523,8016,2.2519261829665305e-06
0.0,11,0.7752410297756136,0.7512899896800825,8016,2.2519261829665305e-06
0.0,12,0.7746466621125789,0.7502579979360166,8016,2.2519261829665305e-06
0.0,13,0.7764252718883028,0.7481940144478845,8016,2.2519261829665305e-06
0.0,14,0.7760972370861176,0.7481940144478845,8016,2.2519261829665305e-06
0.0,15,0.7754295916239757,0.7492260061919505,8016,2.2519261829665305e-06
0.0,16,0.7747631535899274,0.7502579979360166,8016,2.2519261829665305e-06
0.0,17,0.7738385339160943,0.7502579979360166,8016,2.2519261829665305e-06
0.0,18,0.7752201505112521,0.7481940144478845,8016,2.2519261829665305e-06
0.0,19,0.776585804905919,0.7512899896800825,8016,2.2519261829665305e-06
0.0,20,0.7774130159728655,0.7492260061919505,8016,2.2519261829665305e-06
0.0,21,0.7788491249148315,0.7481940144478845,8016,2.2519261829665305e-06
0.0,22,0.7753500425469155,0.7512899896800825,8016,2.2519261829665305e-06
0.0,23,0.7767407230587593,0.7492260061919505,8016,2.2519261829665305e-06
0.0,24,0.7774560708606089,0.7481940144478845,8016,2.2519261829665305e-06
0.0,25,0.778669389038326,0.7492260061919505,8016,2.2519261829665305e-06
0.0,26,0.7750580945968764,0.7512899896800825,8016,2.2519261829665305e-06
0.0,27,0.7782277109973179,0.7533539731682146,8016,2.2519261829665305e-06
0.0,28,0.7787359225790857,0.7512899896800825,8016,2.2519261829665305e-06
0.0,29,0.7757658827370306,0.7502579979360166,8016,2.2519261829665305e-06
0.1,0,0.776289116380299,0.7533539731682146,7214,2.0811643771965245e-05
0.1,1,0.7746289885360652,0.7533539731682146,7214,2.0811643771965245e-05
0.1,2,0.7797275698728046,0.7585139318885449,7214,2.0811643771965245e-05
0.1,3,0.7724823632772713,0.7492260061919505,7214,2.0811643771965245e-05
0.1,4,0.7762577373014728,0.7523219814241486,7214,2.0811643771965245e-05
0.1,5,0.7765279554900015,0.7502579979360166,7214,2.0811643771965245e-05
0.1,6,0.7828868155164012,0.7492260061919505,7214,2.0811643771965245e-05
0.1,7,0.7829183853695116,0.7481940144478845,7214,2.0811643771965245e-05
0.1,8,0.7831365467675638,0.7492260061919505,7214,2.0811643771965245e-05
0.1,9,0.7762181388662901,0.7543859649122807,7214,2.0811643771965245e-05
0.1,10,0.7879768041602976,0.7512899896800825,7214,2.0811643771965245e-05
0.1,11,0.7878081074310919,0.7554179566563467,7214,2.0811643771965245e-05
0.1,12,0.780683562967208,0.7543859649122807,7214,2.0811643771965245e-05
0.1,13,0.7798585622609021,0.7502579979360166,7214,2.0811643771965245e-05
0.1,14,0.7773510522080725,0.7523219814241486,7214,2.0811643771965245e-05
0.1,15,0.776885502552761,0.7502579979360166,7214,2.0811643771965245e-05
0.1,16,0.7781916292161916,0.7492260061919505,7214,2.0811643771965245e-05
0.1,17,0.7784559000231848,0.7471620227038184,7214,2.0811643771965245e-05
0.1,18,0.7814938073626019,0.7523219814241486,7214,2.0811643771965245e-05
0.1,19,0.7734441813523192,0.7502579979360166,7214,2.0811643771965245e-05
0.1,20,0.7794434702868228,0.7554179566563467,7214,2.0811643771965245e-05
0.1,21,0.7876608664818741,0.7492260061919505,7214,2.0811643771965245e-05
0.1,22,0.775797000419584,0.7543859649122807,7214,2.0811643771965245e-05
0.1,23,0.7733103985631212,0.7533539731682146,7214,2.0811643771965245e-05
0.1,24,0.7841529482921935,0.7533539731682146,7214,2.0811643771965245e-05
0.1,25,0.778142379401928,0.7481940144478845,7214,2.0811643771965245e-05
0.1,26,0.7824956583232998,0.7533539731682146,7214,2.0811643771965245e-05
0.1,27,0.7896030486897537,0.7471620227038184,7214,2.0811643771965245e-05
0.1,28,0.778346274618466,0.7523219814241486,7214,2.0811643771965245e-05
0.1,29,0.7816144352157754,0.7492260061919505,7214,2.0811643771965245e-05
0.2,0,0.7716969429457315,0.7523219814241486,6412,0.00010096269492633089
0.2,1,0.7799704253829257,0.7523219814241486,6412,0.00010096269492633089
0.2,2,0.7924128584075132,0.7471620227038184,6412,0.00010096269492633089
0.2,3,0.7955848557739815,0.7440660474716202,6412,0.00010096269492633089
0.2,4,0.774344972904872,0.7450980392156863,6412,0.00010096269492633089
0.2,5,0.7861621006092465,0.7481940144478845,6412,0.00010096269492633089
0.2,6,0.7902797311999951,0.7492260061919505,6412,0.00010096269492633089
0.2,7,0.763397004895889,0.7543859649122807,6412,0.00010096269492633089
0.2,8,0.7869755584699216,0.7492260061919505,6412,0.00010096269492633089
0.2,9,0.7899776453572885,0.7492260061919505,6412,0.00010096269492633089
0.2,10,0.798860214312924,0.7512899896800825,6412,0.00010096269492633089
0.2,11,0.7822848999956789,0.7554179566563467,6412,0.00010096269492633089
0.2,12,0.783450242618749,0.7440660474716202,6412,0.00010096269492633089
0.2,13,0.7770227259091392,0.7481940144478845,6412,0.00010096269492633089
0.2,14,0.776847134149824,0.7492260061919505,6412,0.00010096269492633089
0.2,15,0.7777528045646873,0.7512899896800825,6412,0.00010096269492633089
0.2,16,0.7819235627382939,0.7554179566563467,6412,0.00010096269492633089
0.2,17,0.7741063842919185,0.7481940144478845,6412,0.00010096269492633089
0.2,18,0.787396655200023,0.7471620227038184,6412,0.00010096269492633089
0.2,19,0.7786042756720744,0.7492260061919505,6412,0.00010096269492633089
0.2,20,0.8144506420873443,0.7512899896800825,6412,0.00010096269492633089
0.2,21,0.7789744103921161,0.7471620227038184,6412,0.00010096269492633089
0.2,22,0.7830884630118802,0.7492260061919505,6412,0.00010096269492633089
0.2,23,0.7915961270098113,0.7461300309597523,6412,0.00010096269492633089
0.2,24,0.7778947498419087,0.7430340557275542,6412,0.00010096269492633089
0.2,25,0.7942962768027584,0.7492260061919505,6412,0.00010096269492633089
0.2,26,0.7737829299061395,0.7523219814241486,6412,0.00010096269492633089
0.2,27,0.7748407095072559,0.7502579979360166,6412,0.00010096269492633089
0.2,28,0.7894498684121721,0.7502579979360166,6412,0.00010096269492633089
0.2,29,0.77499179236163,0.7492260061919505,6412,0.00010096269492633089
0.3,0,0.7893005422745251,0.7502579979360166,5611,9.71437558337869e-05
0.3,1,0.7880601014747778,0.7461300309597523,5611,9.71437558337869e-05
0.3,2,0.7934457221650039,0.7492260061919505,5611,9.71437558337869e-05
0.3,3,0.7886738532463287,0.7450980392156863,5611,9.71437558337869e-05
0.3,4,0.7855089919047612,0.7523219814241486,5611,9.71437558337869e-05
0.3,5,0.7881114832811686,0.7461300309597523,5611,9.71437558337869e-05
0.3,6,0.804898990466011,0.7440660474716202,5611,9.71437558337869e-05
0.3,7,0.799689007044354,0.7481940144478845,5611,9.71437558337869e-05
0.3,8,0.7828918497628756,0.7543859649122807,5611,9.71437558337869e-05
0.3,9,0.7792408104518095,0.7502579979360166,5611,9.71437558337869e-05
0.3,10,0.7867196088669707,0.7523219814241486,5611,9.71437558337869e-05
0.3,11,0.7882600456698596,0.7523219814241486,5611,9.71437558337869e-05
0.3,12,0.7795697748228336,0.7440660474716202,5611,9.71437558337869e-05
0.3,13,0.7934399430069483,0.739938080495356,5611,9.71437558337869e-05
0.3,14,0.789054332726792,0.7533539731682146,5611,9.71437558337869e-05
0.3,15,0.8000601266071897,0.7389060887512899,5611,9.71437558337869e-05
0.3,16,0.7699536575286035,0.7554179566563467,5611,9.71437558337869e-05
0.3,17,0.7941640001168135,0.7440660474716202,5611,9.71437558337869e-05
0.3,18,0.7785718656427469,0.7481940144478845,5611,9.71437558337869e-05
0.3,19,0.7897492951792773,0.7409700722394221,5611,9.71437558337869e-05
0.3,20,0.7780296468399531,0.7512899896800825,5611,9.71437558337869e-05
0.3,21,0.7967609874136891,0.7389060887512899,5611,9.71437558337869e-05
0.3,22,0.7848299471420982,0.7523219814241486,5611,9.71437558337869e-05
0.3,23,0.7972907288782348,0.7471620227038184,5611,9.71437558337869e-05
0.3,24,0.7770705110574971,0.7502579979360166,5611,9.71437558337869e-05
0.3,25,0.7972756230593433,0.7430340557275542,5611,9.71437558337869e-05
0.3,26,0.8173081568650943,0.7389060887512899,5611,9.71437558337869e-05
0.3,27,0.7734563643336007,0.7471620227038184,5611,9.71437558337869e-05
0.3,28,0.7916056927294889,0.7430340557275542,5611,9.71437558337869e-05
0.3,29,0.7843865066544615,0.7492260061919505,5611,9.71437558337869e-05
0.4,0,0.7749401759642892,0.7523219814241486,4809,0.00019454571406448133
0.4,1,0.8054980175168356,0.7492260061919505,4809,0.00019454571406448133
0.4,2,0.8068072882341196,0.7409700722394221,4809,0.00019454571406448133
0.4,3,0.785816493199408,0.7450980392156863,4809,0.00019454571406448133
0.4,4,0.773308067976869,0.7430340557275542,4809,0.00019454571406448133
0.4,5,0.8051694137336655,0.7461300309597523,4809,0.00019454571406448133
0.4,6,0.7675026597246708,0.7533539731682146,4809,0.00019454571406448133
0.4,7,0.8023077136849253,0.7430340557275542,4809,0.00019454571406448133
0.4,8,0.7838564569021083,0.7533539731682146,4809,0.00019454571406448133
0.4,9,0.7963639630623848,0.7409700722394221,4809,0.00019454571406448133
0.4,10,0.8055079966830844,0.7481940144478845,4809,0.00019454571406448133
0.4,11,0.789137047866149,0.7481940144478845,4809,0.00019454571406448133
0.4,12,0.7983473786867721,0.7450980392156863,4809,0.00019454571406448133
0.4,13,0.7791431293427761,0.7481940144478845,4809,0.00019454571406448133
0.4,14,0.7679134669217754,0.7502579979360166,4809,0.00019454571406448133
0.4,15,0.8248782820087884,0.7471620227038184,4809,0.00019454571406448133
0.4,16,0.7850328644880687,0.7471620227038184,4809,0.00019454571406448133
0.4,17,0.7835842664350032,0.7430340557275542,4809,0.00019454571406448133
0.4,18,0.7852934526324554,0.7420020639834881,4809,0.00019454571406448133
0.4,19,0.8138481640275949,0.737874097007224,4809,0.00019454571406448133
0.4,20,0.7840919400406688,0.7430340557275542,4809,0.00019454571406448133
0.4,21,0.7884739719115337,0.7450980392156863,4809,0.00019454571406448133
0.4,22,0.7915662356879454,0.7347781217750258,4809,0.00019454571406448133
0.4,23,0.7832108463018825,0.7471620227038184,4809,0.00019454571406448133
0.4,24,0.7802504137373888,0.7502579979360166,4809,0.00019454571406448133
0.4,25,0.7829000361213743,0.7492260061919505,4809,0.00019454571406448133
0.4,26,0.8123211095650518,0.7533539731682146,4809,0.00019454571406448133
0.4,27,0.789331433324886,0.7461300309597523,4809,0.00019454571406448133
0.4,28,0.7797041802968416,0.7430340557275542,4809,0.00019454571406448133
0.4,29,0.7942873424105469,0.7440660474716202,4809,0.00019454571406448133
0.5,0,0.7898844343838247,0.7450980392156863,4008,0.00016379827014637802
0.5,1,0.7905053847433915,0.7430340557275542,4008,0.00016379827014637802
0.5,2,0.8007960002708382,0.7512899896800825,4008,0.00016379827014637802
0.5,3,0.7744360382335598,0.7409700722394221,4008,0.00016379827014637802
0.5,4,0.806520586450796,0.7533539731682146,4008,0.00016379827014637802
0.5,5,0.7995685473121454,0.737874097007224,4008,0.00016379827014637802
0.5,6,0.81778025091911,0.7450980392156863,4008,0.00016379827014637802
0.5,7,0.781454465115228,0.7409700722394221,4008,0.00016379827014637802
0.5,8,0.7976442252689565,0.7389060887512899,4008,0.00016379827014637802
0.5,9,0.7856127651961403,0.7409700722394221,4008,0.00016379827014637802
0.5,10,0.8015206287627105,0.7512899896800825,4008,0.00016379827014637802
0.5,11,0.7934150778161412,0.7533539731682146,4008,0.00016379827014637802
0.5,12,0.8159623991322672,0.7440660474716202,4008,0.00016379827014637802
0.5,13,0.8087314143525921,0.7450980392156863,4008,0.00016379827014637802
0.5,14,0.8034733071977925,0.7409700722394221,4008,0.00016379827014637802
0.5,15,0.805244341354222,0.7420020639834881,4008,0.00016379827014637802
0.5,16,0.7803849403239157,0.7471620227038184,4008,0.00016379827014637802
0.5,17,0.8239595903717721,0.7389060887512899,4008,0.00016379827014637802
0.5,18,0.8179451560373275,0.7368421052631579,4008,0.00016379827014637802
0.5,19,0.8048664094880558,0.7420020639834881,4008,0.00016379827014637802
0.5,20,0.7948198307790292,0.7512899896800825,4008,0.00016379827014637802
0.5,21,0.8171184312814175,0.7409700722394221,4008,0.00016379827014637802
0.5,22,0.8009055557730113,0.7481940144478845,4008,0.00016379827014637802
0.5,23,0.8167969266261149,0.7389060887512899,4008,0.00016379827014637802
0.5,24,0.8185085849028161,0.7389060887512899,4008,0.00016379827014637802
0.5,25,0.7967894177446811,0.7420020639834881,4008,0.00016379827014637802
0.5,26,0.8032618877866445,0.7502579979360166,4008,0.00016379827014637802
0.5,27,0.7962307380674128,0.7450980392156863,4008,0.00016379827014637802
0.5,28,0.8136199078452873,0.7285861713106295,4008,0.00016379827014637802
0.5,29,0.8169530423694075,0.739938080495356,4008,0.00016379827014637802
