delta,replicate,loss,accuracy,n_train,sigma2
0.5,9,0.8095857664467703,0.7337461300309598,4009,0.00025493435201631004
0.5,10,0.8203716462957219,0.7327141382868937,4009,0.00025493435201631004
0.5,11,0.8137335591832459,0.717234262125903,4009,0.00025493435201631004
0.5,12,0.8252934767347696,0.7337461300309598,4009,0.00025493435201631004
0.5,13,0.7806722833588434,0.7327141382868937,4009,0.00025493435201631004
0.5,14,0.8005692701468742,0.7275541795665634,4009,0.00025493435201631004
0.5,15,0.8240823638132125,0.7223942208462333,4009,0.00025493435201631004
0.5,16,0.8200954450447533,0.7275541795665634,4009,0.00025493435201631004
0.5,17,0.8120300603098854,0.7223942208462333,4009,0.00025493435201631004
0.5,18,0.7841619058909306,0.7316821465428277,4009,0.00025493435201631004
0.5,19,0.8115641097918962,0.7254901960784313,4009,0.00025493435201631004
0.5,20,0.8034118699047992,0.7358101135190919,4009,0.00025493435201631004
0.5,21,0.7905329977566727,0.739938080495356,4009,0.00025493435201631004
0.5,22,0.8402919664907651,0.7244582043343654,4009,0.00025493435201631004
0.5,23,0.8177968071968782,0.7254901960784313,4009,0.00025493435201631004
0.5,24,0.7940207376444077,0.739938080495356,4009,0.00025493435201631004
0.5,25,0.8398193065111181,0.7151702786377709,4009,0.00025493435201631004
0.5,26,0.7915352895527682,0.7306501547987616,4009,0.00025493435201631004
0.5,27,0.807469583522208,0.7347781217750258,4009,0.00025493435201631004
0.5,28,0.8337058138929299,0.7316821465428277,4009,0.00025493435201631004
0.5,29,0.8186363762141445,0.7316821465428277,4009,0.00025493435201631004
