delta,replicate,loss,accuracy,n_train,sigma2
0.0,0,0.8958732449547498,0.6965944272445821,8016,2.3591007297230883e-06
0.0,1,0.8949886402154189,0.6976264189886481,8016,2.3591007297230883e-06
0.0,2,0.8993488706520201,0.6945304437564499,8016,2.3591007297230883e-06
0.0,3,0.8963330480795824,0.6976264189886481,8016,2.3591007297230883e-06
0.0,4,0.8978802061909915,0.6976264189886481,8016,2.3591007297230883e-06
0.0,5,0.8942826818152931,0.6965944272445821,8016,2.3591007297230883e-06
0.0,6,0.8929861886097418,0.6934984520123839,8016,2.3591007297230883e-06
0.0,7,0.8951624524517671,0.6945304437564499,8016,2.3591007297230883e-06
0.0,8,0.8949505376639388,0.6976264189886481,8016,2.3591007297230883e-06
0.0,9,0.8974588390296083,0.6945304437564499,8016,2.3591007297230883e-06
0.0,10,0.8981921007242258,0.6986584107327142,8016,2.3591007297230883e-06
0.0,11,0.8953541854191449,0.6965944272445821,8016,2.3591007297230883e-06
0.0,12,0.8952146294262443,0.6976264189886481,8016,2.3591007297230883e-06
0.0,13,0.8980205017416902,0.695562435500516,8016,2.3591007297230883e-06
0.0,14,0.8962797129135383,0.6945304437564499,8016,2.3591007297230883e-06
0.0,15,0.8952666320938443,0.6965944272445821,8016,2.3591007297230883e-06
0.0,16,0.8960021931417155,0.6965944272445821,8016,2.3591007297230883e-06
0.0,17,0.8966036492900866,0.6996904024767802,8016,2.3591007297230883e-06
0.0,18,0.8982921764057775,0.6965944272445821,8016,2.3591007297230883e-06
0.0,19,0.8955260087257167,0.6986584107327142,8016,2.3591007297230883e-06
0.0,20,0.8932308771210223,0.695562435500516,8016,2.3591007297230883e-06
0.0,21,0.8971667419883137,0.6965944272445821,8016,2.3591007297230883e-06
0.0,22,0.8980571821104979,0.6986584107327142,8016,2.3591007297230883e-06
0.0,23,0.8950133005742681,0.6986584107327142,8016,2.3591007297230883e-06
0.0,24,0.895429719370463,0.695562435500516,8016,2.3591007297230883e-06
0.0,25,0.8978278996870934,0.6945304437564499,8016,2.3591007297230883e-06
0.0,26,0.8952859446820706,0.695562435500516,8016,2.3591007297230883e-06
0.0,27,0.8955265622370449,0.695562435500516,8016,2.3591007297230883e-06
0.0,28,0.8962445774850263,0.695562435500516,8016,2.3591007297230883e-06
0.0,29,0.8975594470087948,0.6945304437564499,8016,2.3591007297230883e-06
0.1,0,0.8935352772196392,0.6965944272445821,7214,7.513170916614076e-05
0.1,1,0.888979942612165,0.6965944272445821,7214,7.513170916614076e-05
0.1,2,0.8995142687104081,0.6976264189886481,7214,7.513170916614076e-05
0.1,3,0.9182623338653876,0.6976264189886481,7214,7.513170916614076e-05
0.1,4,0.901293515476058,0.6965944272445821,7214,7.513170916614076e-05
0.1,5,0.9012743899586128,0.6924664602683178,7214,7.513170916614076e-05
0.1,6,0.8955078797287092,0.695562435500516,7214,7.513170916614076e-05
0.1,7,0.9040889530770232,0.695562435500516,7214,7.513170916614076e-05
0.1,8,0.897415491065247,0.6934984520123839,7214,7.513170916614076e-05
0.1,9,0.8948401503533642,0.6893704850361198,7214,7.513170916614076e-05
0.1,10,0.895114527673833,0.6986584107327142,7214,7.513170916614076e-05
0.1,11,0.900471759780973,0.6945304437564499,7214,7.513170916614076e-05
0.1,12,0.8931141628634693,0.695562435500516,7214,7.513170916614076e-05
0.1,13,0.8969946634225789,0.6904024767801857,7214,7.513170916614076e-05
0.1,14,0.9024260329141558,0.6924664602683178,7214,7.513170916614076e-05
0.1,15,0.8983334305761501,0.6945304437564499,7214,7.513170916614076e-05
0.1,16,0.9316572516251319,0.6945304437564499,7214,7.513170916614076e-05
0.1,17,0.8995859232703858,0.6945304437564499,7214,7.513170916614076e-05
0.1,18,0.8983667595984979,0.6965944272445821,7214,7.513170916614076e-05
0.1,19,0.9012356824610745,0.6986584107327142,7214,7.513170916614076e-05
