delta,replicate,loss,accuracy,n_train,sigma2
0.0,0,0.742197338931301,0.8204334365325078,8017,4.7033483686482145e-06
0.0,1,0.7410779394347909,0.8173374613003096,8017,4.7033483686482145e-06
0.0,2,0.7461713871141659,0.8194014447884417,8017,4.7033483686482145e-06
0.0,3,0.7397761683972345,0.8194014447884417,8017,4.7033483686482145e-06
0.0,4,0.7416703603433361,0.8194014447884417,8017,4.7033483686482145e-06
0.0,5,0.743652848157656,0.8183694530443757,8017,4.7033483686482145e-06
0.0,6,0.7443865371799615,0.8194014447884417,8017,4.7033483686482145e-06
0.0,7,0.7422939282634279,0.8194014447884417,8017,4.7033483686482145e-06
0.0,8,0.7366628310820417,0.8173374613003096,8017,4.7033483686482145e-06
0.0,9,0.7425290441605037,0.8183694530443757,8017,4.7033483686482145e-06
0.0,10,0.7456487517796386,0.8194014447884417,8017,4.7033483686482145e-06
0.0,11,0.7436604991097154,0.8183694530443757,8017,4.7033483686482145e-06
0.0,12,0.7431532008335352,0.8173374613003096,8017,4.7033483686482145e-06
0.0,13,0.7457615121242891,0.8183694530443757,8017,4.7033483686482145e-06
0.0,14,0.7443383472127884,0.8183694530443757,8017,4.7033483686482145e-06
0.0,15,0.7428513960216824,0.8183694530443757,8017,4.7033483686482145e-06
0.0,16,0.7438833828328411,0.8183694530443757,8017,4.7033483686482145e-06
0.0,17,0.7458152172359349,0.8194014447884417,8017,4.7033483686482145e-06
0.0,18,0.7407004910001497,0.8173374613003096,8017,4.7033483686482145e-06
0.0,19,0.7431315934559486,0.8194014447884417,8017,4.7033483686482145e-06
0.0,20,0.7380784589691158,0.8173374613003096,8017,4.7033483686482145e-06
0.0,21,0.7412344451152731,0.8183694530443757,8017,4.7033483686482145e-06
0.0,22,0.7438213628526923,0.8194014447884417,8017,4.7033483686482145e-06
0.0,23,0.744164412453338,0.8183694530443757,8017,4.7033483686482145e-06
0.0,24,0.7430883473766322,0.8183694530443757,8017,4.7033483686482145e-06
0.0,25,0.7415604124561972,0.8183694530443757,8017,4.7033483686482145e-06
0.0,26,0.7408812488055285,0.8183694530443757,8017,4.7033483686482145e-06
0.0,27,0.7438641502529681,0.8194014447884417,8017,4.7033483686482145e-06
0.0,28,0.7438233529478476,0.8183694530443757,8017,4.7033483686482145e-06
0.0,29,0.7430249152664554,0.8173374613003096,8017,4.7033483686482145e-06
0.1,0,0.7336318979793163,0.8194014447884417,7215,9.997796309431866e-05
0.1,1,0.7489822388344965,0.8163054695562435,7215,9.997796309431866e-05
0.1,2,0.751596041418615,0.8194014447884417,7215,9.997796309431866e-05
0.1,3,0.7415118689807961,0.8152734778121775,7215,9.997796309431866e-05
0.1,4,0.7555353093307801,0.8163054695562435,7215,9.997796309431866e-05
0.1,5,0.752777935497207,0.8214654282765738,7215,9.997796309431866e-05
0.1,6,0.7525634585179524,0.8152734778121775,7215,9.997796309431866e-05
0.1,7,0.7494476573891156,0.8214654282765738,7215,9.997796309431866e-05
0.1,8,0.7540547566857826,0.8235294117647058,7215,9.997796309431866e-05
0.1,9,0.7527124528958051,0.8183694530443757,7215,9.997796309431866e-05
0.1,10,0.7575409495917858,0.8183694530443757,7215,9.997796309431866e-05
0.1,11,0.7367846360322932,0.8214654282765738,7215,9.997796309431866e-05
0.1,12,0.7426124335244778,0.8214654282765738,7215,9.997796309431866e-05
0.1,13,0.7579463463895326,0.8214654282765738,7215,9.997796309431866e-05
0.1,14,0.7517524384969649,0.8255933952528379,7215,9.997796309431866e-05
0.1,15,0.7331674227964231,0.8204334365325078,7215,9.997796309431866e-05
0.1,16,0.739675618908551,0.8183694530443757,7215,9.997796309431866e-05
0.1,17,0.7514554085018499,0.8224974200206399,7215,9.997796309431866e-05
0.1,18,0.7452502160615787,0.8224974200206399,7215,9.997796309431866e-05
0.1,19,0.7699299259237039,0.8204334365325078,7215,9.997796309431866e-05
0.1,20,0.7475793959793356,0.8183694530443757,7215,9.997796309431866e-05
0.1,21,0.7441057761336205,0.8194014447884417,7215,9.997796309431866e-05
0.1,22,0.7378571560594468,0.8245614035087719,7215,9.997796309431866e-05
0.1,23,0.7782818448395579,0.8204334365325078,7215,9.997796309431866e-05
0.1,24,0.7486056658766411,0.8194014447884417,7215,9.997796309431866e-05
0.1,25,0.7445209367132853,0.8214654282765738,7215,9.997796309431866e-05
0.1,26,0.7628975635913193,0.8235294117647058,7215,9.997796309431866e-05
0.1,27,0.7381632628540612,0.8204334365325078,7215,9.997796309431866e-05
0.1,28,0.748425731210902,0.8194014447884417,7215,9.997796309431866e-05
0.1,29,0.7463160456777375,0.8163054695562435,7215,9.997796309431866e-05
0.2,0,0.773330943429527,0.8183694530443757,6415,0.0001920722549474607
0.2,1,0.7479045346117734,0.8152734778121775,6415,0.0001920722549474607
0.2,2,0.7875887292116311,0.8224974200206399,6415,0.0001920722549474607
0.2,3,0.7789897018038816,0.8152734778121775,6415,0.0001920722549474607
0.2,4,0.7606717389425953,0.8183694530443757,6415,0.0001920722549474607
0.2,5,0.7758361328423447,0.8163054695562435,6415,0.0001920722549474607
0.2,6,0.7540585195089399,0.8214654282765738,6415,0.0001920722549474607
0.2,7,0.7700437712379088,0.8152734778121775,6415,0.0001920722549474607
0.2,8,0.7620919223127017,0.8152734778121775,6415,0.0001920722549474607
0.2,9,0.7479157707219235,0.8152734778121775,6415,0.0001920722549474607
0.2,10,0.7394222818148074,0.8204334365325078,6415,0.0001920722549474607
0.2,11,0.7525530589079289,0.8214654282765738,6415,0.0001920722549474607
0.2,12,0.7593533368586955,0.8204334365325078,6415,0.0001920722549474607
0.2,13,0.7724706609005847,0.8173374613003096,6415,0.0001920722549474607
0.2,14,0.7358326909500567,0.8235294117647058,6415,0.0001920722549474607
0.2,15,0.7506697259913349,0.8235294117647058,6415,0.0001920722549474607
0.2,16,0.7451853706419774,0.8235294117647058,6415,0.0001920722549474607
0.2,17,0.7427380004149454,0.8163054695562435,6415,0.0001920722549474607
0.2,18,0.751165300291646,0.8224974200206399,6415,0.0001920722549474607
0.2,19,0.7636089286245432,0.8173374613003096,6415,0.0001920722549474607
0.2,20,0.7763815132782405,0.8183694530443757,6415,0.0001920722549474607
0.2,21,0.7813353234837604,0.8235294117647058,6415,0.0001920722549474607
0.2,22,0.7373637150320531,0.8152734778121775,6415,0.0001920722549474607
0.2,23,0.7609698026428947,0.8214654282765738,6415,0.0001920722549474607
0.2,24,0.759750023619743,0.8101135190918473,6415,0.0001920722549474607
0.2,25,0.7490196414706313,0.8173374613003096,6415,0.0001920722549474607
0.2,26,0.7650890212375699,0.8204334365325078,6415,0.0001920722549474607
0.2,27,0.7575049448576098,0.8194014447884417,6415,0.0001920722549474607
0.2,28,0.7696917467212162,0.8152734778121775,6415,0.0001920722549474607
0.2,29,0.7454748600029144,0.8245614035087719,6415,0.0001920722549474607
0.3,0,0.802931988682152,0.8142414860681114,5612,0.0005064671481674495
0.3,1,0.7761535034843738,0.8163054695562435,5612,0.0005064671481674495
0.3,2,0.7683729635411463,0.8194014447884417,5612,0.0005064671481674495
0.3,3,0.7647946828832931,0.8235294117647058,5612,0.0005064671481674495
0.3,4,0.7925931864743431,0.8183694530443757,5612,0.0005064671481674495
0.3,5,0.7457771344611127,0.8163054695562435,5612,0.0005064671481674495
0.3,6,0.7602866928918355,0.8214654282765738,5612,0.0005064671481674495
0.3,7,0.7549817478873357,0.8142414860681114,5612,0.0005064671481674495
0.3,8,0.7620147624035506,0.8163054695562435,5612,0.0005064671481674495
0.3,9,0.8091243320770947,0.8245614035087719,5612,0.0005064671481674495
0.3,10,0.7967661920526724,0.8194014447884417,5612,0.0005064671481674495
0.3,11,0.8093798327013025,0.8173374613003096,5612,0.0005064671481674495
0.3,12,0.7655253503225953,0.8163054695562435,5612,0.0005064671481674495
0.3,13,0.8457329464146225,0.8214654282765738,5612,0.0005064671481674495
0.3,14,0.7573213785623747,0.8204334365325078,5612,0.0005064671481674495
0.3,15,0.7579736919626863,0.8121775025799793,5612,0.0005064671481674495
0.3,16,0.7846936788587915,0.8101135190918473,5612,0.0005064671481674495
0.3,17,0.7690705213491226,0.8183694530443757,5612,0.0005064671481674495
0.3,18,0.7736893409239799,0.8173374613003096,5612,0.0005064671481674495
0.3,19,0.7501577170703386,0.8194014447884417,5612,0.0005064671481674495
0.3,20,0.775167540960465,0.8214654282765738,5612,0.0005064671481674495
0.3,21,0.768973629829287,0.8132094943240454,5612,0.0005064671481674495
0.3,22,0.7847764938479599,0.8163054695562435,5612,0.0005064671481674495
0.3,23,0.7600227221669144,0.8194014447884417,5612,0.0005064671481674495
0.3,24,0.7481952766534787,0.8194014447884417,5612,0.0005064671481674495
0.3,25,0.7509451371445615,0.8142414860681114,5612,0.0005064671481674495
0.3,26,0.7560572380485927,0.8297213622291022,5612,0.0005064671481674495
0.3,27,0.768751848897814,0.8183694530443757,5612,0.0005064671481674495
0.3,28,0.7710649410131931,0.8214654282765738,5612,0.0005064671481674495
0.3,29,0.7497655214219161,0.8142414860681114,5612,0.0005064671481674495
0.4,0,0.7721801050073903,0.8214654282765738,4810,0.0005397380977515179
0.4,1,0.8106246869990787,0.8121775025799793,4810,0.0005397380977515179
0.4,2,0.7995161608744079,0.8090815273477813,4810,0.0005397380977515179
0.4,3,0.7680358135837483,0.8194014447884417,4810,0.0005397380977515179
0.4,4,0.7973104744775816,0.8152734778121775,4810,0.0005397380977515179
0.4,5,0.8132287914674896,0.8111455108359134,4810,0.0005397380977515179
0.4,6,0.7423722029482579,0.8173374613003096,4810,0.0005397380977515179
0.4,7,0.7677321682052819,0.8090815273477813,4810,0.0005397380977515179
0.4,8,0.800527146710278,0.8101135190918473,4810,0.0005397380977515179
0.4,9,0.7986571042462655,0.8204334365325078,4810,0.0005397380977515179
