delta,replicate,loss,accuracy,n_train,sigma2
0.0,0,0.7984115824510317,0.803921568627451,8017,3.0051997680814232e-05
0.0,1,0.7973566414205492,0.804953560371517,8017,3.0051997680814232e-05
0.0,2,0.7947484357607641,0.803921568627451,8017,3.0051997680814232e-05
0.0,3,0.7986391234396092,0.8059855521155831,8017,3.0051997680814232e-05
0.0,4,0.796910031370052,0.804953560371517,8017,3.0051997680814232e-05
0.0,5,0.7986799225442571,0.803921568627451,8017,3.0051997680814232e-05
0.0,6,0.8003802088492937,0.8070175438596491,8017,3.0051997680814232e-05
0.0,7,0.7985090561623776,0.8080495356037152,8017,3.0051997680814232e-05
0.0,8,0.7890301641834544,0.804953560371517,8017,3.0051997680814232e-05
0.0,9,0.7910694639302089,0.8070175438596491,8017,3.0051997680814232e-05
0.0,10,0.7891085347699359,0.8059855521155831,8017,3.0051997680814232e-05
0.0,11,0.8017721580041586,0.8059855521155831,8017,3.0051997680814232e-05
0.0,12,0.798890159816667,0.8059855521155831,8017,3.0051997680814232e-05
0.0,13,0.7964768052051237,0.8028895768833849,8017,3.0051997680814232e-05
0.0,14,0.7977193463173924,0.804953560371517,8017,3.0051997680814232e-05
0.0,15,0.7836160922710275,0.8070175438596491,8017,3.0051997680814232e-05
0.0,16,0.7951030604607452,0.803921568627451,8017,3.0051997680814232e-05
0.0,17,0.802189091334778,0.804953560371517,8017,3.0051997680814232e-05
0.0,18,0.7936132809101561,0.804953560371517,8017,3.0051997680814232e-05
0.0,19,0.7963002902376544,0.8059855521155831,8017,3.0051997680814232e-05
0.0,20,0.789999139083462,0.8059855521155831,8017,3.0051997680814232e-05
0.0,21,0.8024991059107104,0.804953560371517,8017,3.0051997680814232e-05
0.0,22,0.7889565379979433,0.8070175438596491,8017,3.0051997680814232e-05
0.0,23,0.794600191343097,0.8070175438596491,8017,3.0051997680814232e-05
0.0,24,0.8082166574428167,0.803921568627451,8017,3.0051997680814232e-05
0.0,25,0.7976880648429499,0.803921568627451,8017,3.0051997680814232e-05
0.0,26,0.7840460309873033,0.8059855521155831,8017,3.0051997680814232e-05
0.0,27,0.7938773582204063,0.804953560371517,8017,3.0051997680814232e-05
0.0,28,0.800203444891667,0.804953560371517,8017,3.0051997680814232e-05
0.0,29,0.7993886337005424,0.804953560371517,8017,3.0051997680814232e-05
0.1,0,0.8194431870634653,0.8132094943240454,7215,0.0001789564691733099
0.1,1,0.7760264153963441,0.8121775025799793,7215,0.0001789564691733099
0.1,2,0.7937265928133617,0.8070175438596491,7215,0.0001789564691733099
0.1,3,0.7949155949049883,0.8121775025799793,7215,0.0001789564691733099
0.1,4,0.8055570133934481,0.7997936016511867,7215,0.0001789564691733099
0.1,5,0.7995882809555319,0.8059855521155831,7215,0.0001789564691733099
0.1,6,0.8132730197853106,0.8111455108359134,7215,0.0001789564691733099
0.1,7,0.7860066189542936,0.8070175438596491,7215,0.0001789564691733099
0.1,8,0.8047188619938881,0.8101135190918473,7215,0.0001789564691733099
0.1,9,0.7951644322028224,0.8059855521155831,7215,0.0001789564691733099
0.1,10,0.8127840967975096,0.8183694530443757,7215,0.0001789564691733099
0.1,11,0.818555271870644,0.8111455108359134,7215,0.0001789564691733099
0.1,12,0.8000933039368268,0.8132094943240454,7215,0.0001789564691733099
0.1,13,0.8039533166398992,0.8080495356037152,7215,0.0001789564691733099
0.1,14,0.8347159900962556,0.8070175438596491,7215,0.0001789564691733099
